# Lightning emoji catalogue; Unicode Emoji 17.0; emojis crate 0.8.2
# emoji\tname\taliases\tcategory\tbaseEmoji\ttone
👮🏼	police officer: medium-light skin tone		People & Body	👮	medium-light
👮🏽	police officer: medium skin tone		People & Body	👮	medium
👮🏾	police officer: medium-dark skin tone		People & Body	👮	medium-dark
👮🏿	police officer: dark skin tone		People & Body	👮	dark
👮‍♂️	man police officer	policeman	People & Body	👮‍♂️	default
👮🏻‍♂️	man police officer: light skin tone		People & Body	👮‍♂️	light
👮🏼‍♂️	man police officer: medium-light skin tone		People & Body	👮‍♂️	medium-light
👮🏽‍♂️	man police officer: medium skin tone		People & Body	👮‍♂️	medium
👮🏾‍♂️	man police officer: medium-dark skin tone		People & Body	👮‍♂️	medium-dark
👮🏿‍♂️	man police officer: dark skin tone		People & Body	👮‍♂️	dark
👮‍♀️	woman police officer	policewoman	People & Body	👮‍♀️	default
👮🏻‍♀️	woman police officer: light skin tone		People & Body	👮‍♀️	light
👮🏼‍♀️	woman police officer: medium-light skin tone		People & Body	👮‍♀️	medium-light
👮🏽‍♀️	woman police officer: medium skin tone		People & Body	👮‍♀️	medium
👮🏾‍♀️	woman police officer: medium-dark skin tone		People & Body	👮‍♀️	medium-dark
👮🏿‍♀️	woman police officer: dark skin tone		People & Body	👮‍♀️	dark
🕵️	detective	detective	People & Body	🕵️	default
🕵🏻	detective: light skin tone		People & Body	🕵️	light
🕵🏼	detective: medium-light skin tone		People & Body	🕵️	medium-light
🕵🏽	detective: medium skin tone		People & Body	🕵️	medium
🕵🏾	detective: medium-dark skin tone		People & Body	🕵️	medium-dark
🕵🏿	detective: dark skin tone		People & Body	🕵️	dark
🕵️‍♂️	man detective	male_detective	People & Body	🕵️‍♂️	default
🕵🏻‍♂️	man detective: light skin tone		People & Body	🕵️‍♂️	light
🕵🏼‍♂️	man detective: medium-light skin tone		People & Body	🕵️‍♂️	medium-light
🕵🏽‍♂️	man detective: medium skin tone		People & Body	🕵️‍♂️	medium
🕵🏾‍♂️	man detective: medium-dark skin tone		People & Body	🕵️‍♂️	medium-dark
🕵🏿‍♂️	man detective: dark skin tone		People & Body	🕵️‍♂️	dark
🕵️‍♀️	woman detective	female_detective	People & Body	🕵️‍♀️	default
🕵🏻‍♀️	woman detective: light skin tone		People & Body	🕵️‍♀️	light
🕵🏼‍♀️	woman detective: medium-light skin tone		People & Body	🕵️‍♀️	medium-light
🕵🏽‍♀️	woman detective: medium skin tone		People & Body	🕵️‍♀️	medium
🕵🏾‍♀️	woman detective: medium-dark skin tone		People & Body	🕵️‍♀️	medium-dark
🕵🏿‍♀️	woman detective: dark skin tone		People & Body	🕵️‍♀️	dark
💂	guard	guard	People & Body	💂	default
💂🏻	guard: light skin tone		People & Body	💂	light
💂🏼	guard: medium-light skin tone		People & Body	💂	medium-light
💂🏽	guard: medium skin tone		People & Body	💂	medium
💂🏾	guard: medium-dark skin tone		People & Body	💂	medium-dark
💂🏿	guard: dark skin tone		People & Body	💂	dark
💂‍♂️	man guard	guardsman	People & Body	💂‍♂️	default
💂🏻‍♂️	man guard: light skin tone		People & Body	💂‍♂️	light
💂🏼‍♂️	man guard: medium-light skin tone		People & Body	💂‍♂️	medium-light
💂🏽‍♂️	man guard: medium skin tone		People & Body	💂‍♂️	medium
💂🏾‍♂️	man guard: medium-dark skin tone		People & Body	💂‍♂️	medium-dark
💂🏿‍♂️	man guard: dark skin tone		People & Body	💂‍♂️	dark
💂‍♀️	woman guard	guardswoman	People & Body	💂‍♀️	default
💂🏻‍♀️	woman guard: light skin tone		People & Body	💂‍♀️	light
💂🏼‍♀️	woman guard: medium-light skin tone		People & Body	💂‍♀️	medium-light
💂🏽‍♀️	woman guard: medium skin tone		People & Body	💂‍♀️	medium
💂🏾‍♀️	woman guard: medium-dark skin tone		People & Body	💂‍♀️	medium-dark
💂🏿‍♀️	woman guard: dark skin tone		People & Body	💂‍♀️	dark
🥷	ninja	ninja	People & Body	🥷	default
🥷🏻	ninja: light skin tone		People & Body	🥷	light
🥷🏼	ninja: medium-light skin tone		People & Body	🥷	medium-light
🥷🏽	ninja: medium skin tone		People & Body	🥷	medium
🥷🏾	ninja: medium-dark skin tone		People & Body	🥷	medium-dark
🥷🏿	ninja: dark skin tone		People & Body	🥷	dark
👷	construction worker	construction_worker	People & Body	👷	default
👷🏻	construction worker: light skin tone		People & Body	👷	light
👷🏼	construction worker: medium-light skin tone		People & Body	👷	medium-light
👷🏽	construction worker: medium skin tone		People & Body	👷	medium
👷🏾	construction worker: medium-dark skin tone		People & Body	👷	medium-dark
👷🏿	construction worker: dark skin tone		People & Body	👷	dark
👷‍♂️	man construction worker	construction_worker_man	People & Body	👷‍♂️	default
👷🏻‍♂️	man construction worker: light skin tone		People & Body	👷‍♂️	light
👷🏼‍♂️	man construction worker: medium-light skin tone		People & Body	👷‍♂️	medium-light
👷🏽‍♂️	man construction worker: medium skin tone		People & Body	👷‍♂️	medium
👷🏾‍♂️	man construction worker: medium-dark skin tone		People & Body	👷‍♂️	medium-dark
👷🏿‍♂️	man construction worker: dark skin tone		People & Body	👷‍♂️	dark
👷‍♀️	woman construction worker	construction_worker_woman	People & Body	👷‍♀️	default
👷🏻‍♀️	woman construction worker: light skin tone		People & Body	👷‍♀️	light
👷🏼‍♀️	woman construction worker: medium-light skin tone		People & Body	👷‍♀️	medium-light
👷🏽‍♀️	woman construction worker: medium skin tone		People & Body	👷‍♀️	medium
👷🏾‍♀️	woman construction worker: medium-dark skin tone		People & Body	👷‍♀️	medium-dark
👷🏿‍♀️	woman construction worker: dark skin tone		People & Body	👷‍♀️	dark
🫅	person with crown	person_with_crown	People & Body	🫅	default
🫅🏻	person with crown: light skin tone		People & Body	🫅	light
🫅🏼	person with crown: medium-light skin tone		People & Body	🫅	medium-light
🫅🏽	person with crown: medium skin tone		People & Body	🫅	medium
🫅🏾	person with crown: medium-dark skin tone		People & Body	🫅	medium-dark
🫅🏿	person with crown: dark skin tone		People & Body	🫅	dark
🤴	prince	prince	People & Body	🤴	default
🤴🏻	prince: light skin tone		People & Body	🤴	light
🤴🏼	prince: medium-light skin tone		People & Body	🤴	medium-light
🤴🏽	prince: medium skin tone		People & Body	🤴	medium
🤴🏾	prince: medium-dark skin tone		People & Body	🤴	medium-dark
🤴🏿	prince: dark skin tone		People & Body	🤴	dark
👸	princess	princess	People & Body	👸	default
👸🏻	princess: light skin tone		People & Body	👸	light
👸🏼	princess: medium-light skin tone		People & Body	👸	medium-light
👸🏽	princess: medium skin tone		People & Body	👸	medium
👸🏾	princess: medium-dark skin tone		People & Body	👸	medium-dark
👸🏿	princess: dark skin tone		People & Body	👸	dark
👳	person wearing turban	person_with_turban	People & Body	👳	default
👳🏻	person wearing turban: light skin tone		People & Body	👳	light
👳🏼	person wearing turban: medium-light skin tone		People & Body	👳	medium-light
👳🏽	person wearing turban: medium skin tone		People & Body	👳	medium
👳🏾	person wearing turban: medium-dark skin tone		People & Body	👳	medium-dark
👳🏿	person wearing turban: dark skin tone		People & Body	👳	dark
👳‍♂️	man wearing turban	man_with_turban	People & Body	👳‍♂️	default
👳🏻‍♂️	man wearing turban: light skin tone		People & Body	👳‍♂️	light
👳🏼‍♂️	man wearing turban: medium-light skin tone		People & Body	👳‍♂️	medium-light
👳🏽‍♂️	man wearing turban: medium skin tone		People & Body	👳‍♂️	medium
👳🏾‍♂️	man wearing turban: medium-dark skin tone		People & Body	👳‍♂️	medium-dark
👳🏿‍♂️	man wearing turban: dark skin tone		People & Body	👳‍♂️	dark
👳‍♀️	woman wearing turban	woman_with_turban	People & Body	👳‍♀️	default
👳🏻‍♀️	woman wearing turban: light skin tone		People & Body	👳‍♀️	light
👳🏼‍♀️	woman wearing turban: medium-light skin tone		People & Body	👳‍♀️	medium-light
👳🏽‍♀️	woman wearing turban: medium skin tone		People & Body	👳‍♀️	medium
👳🏾‍♀️	woman wearing turban: medium-dark skin tone		People & Body	👳‍♀️	medium-dark
👳🏿‍♀️	woman wearing turban: dark skin tone		People & Body	👳‍♀️	dark
👲	person with skullcap	man_with_gua_pi_mao	People & Body	👲	default
👲🏻	person with skullcap: light skin tone		People & Body	👲	light
👲🏼	person with skullcap: medium-light skin tone		People & Body	👲	medium-light
👲🏽	person with skullcap: medium skin tone		People & Body	👲	medium
👲🏾	person with skullcap: medium-dark skin tone		People & Body	👲	medium-dark
👲🏿	person with skullcap: dark skin tone		People & Body	👲	dark
🧕	woman with headscarf	woman_with_headscarf	People & Body	🧕	default
🧕🏻	woman with headscarf: light skin tone		People & Body	🧕	light
🧕🏼	woman with headscarf: medium-light skin tone		People & Body	🧕	medium-light
🧕🏽	woman with headscarf: medium skin tone		People & Body	🧕	medium
🧕🏾	woman with headscarf: medium-dark skin tone		People & Body	🧕	medium-dark
🧕🏿	woman with headscarf: dark skin tone		People & Body	🧕	dark
🤵	person in tuxedo	person_in_tuxedo	People & Body	🤵	default
🤵🏻	person in tuxedo: light skin tone		People & Body	🤵	light
🤵🏼	person in tuxedo: medium-light skin tone		People & Body	🤵	medium-light
🤵🏽	person in tuxedo: medium skin tone		People & Body	🤵	medium
🤵🏾	person in tuxedo: medium-dark skin tone		People & Body	🤵	medium-dark
🤵🏿	person in tuxedo: dark skin tone		People & Body	🤵	dark
🤵‍♂️	man in tuxedo	man_in_tuxedo	People & Body	🤵‍♂️	default
🤵🏻‍♂️	man in tuxedo: light skin tone		People & Body	🤵‍♂️	light
🤵🏼‍♂️	man in tuxedo: medium-light skin tone		People & Body	🤵‍♂️	medium-light
🤵🏽‍♂️	man in tuxedo: medium skin tone		People & Body	🤵‍♂️	medium
🤵🏾‍♂️	man in tuxedo: medium-dark skin tone		People & Body	🤵‍♂️	medium-dark
🤵🏿‍♂️	man in tuxedo: dark skin tone		People & Body	🤵‍♂️	dark
🤵‍♀️	woman in tuxedo	woman_in_tuxedo	People & Body	🤵‍♀️	default
🤵🏻‍♀️	woman in tuxedo: light skin tone		People & Body	🤵‍♀️	light
🤵🏼‍♀️	woman in tuxedo: medium-light skin tone		People & Body	🤵‍♀️	medium-light
🤵🏽‍♀️	woman in tuxedo: medium skin tone		People & Body	🤵‍♀️	medium
🤵🏾‍♀️	woman in tuxedo: medium-dark skin tone		People & Body	🤵‍♀️	medium-dark
🤵🏿‍♀️	woman in tuxedo: dark skin tone		People & Body	🤵‍♀️	dark
👰	person with veil	person_with_veil	People & Body	👰	default
👰🏻	person with veil: light skin tone		People & Body	👰	light
👰🏼	person with veil: medium-light skin tone		People & Body	👰	medium-light
👰🏽	person with veil: medium skin tone		People & Body	👰	medium
👰🏾	person with veil: medium-dark skin tone		People & Body	👰	medium-dark
👰🏿	person with veil: dark skin tone		People & Body	👰	dark
👰‍♂️	man with veil	man_with_veil	People & Body	👰‍♂️	default
👰🏻‍♂️	man with veil: light skin tone		People & Body	👰‍♂️	light
👰🏼‍♂️	man with veil: medium-light skin tone		People & Body	👰‍♂️	medium-light
👰🏽‍♂️	man with veil: medium skin tone		People & Body	👰‍♂️	medium
👰🏾‍♂️	man with veil: medium-dark skin tone		People & Body	👰‍♂️	medium-dark
👰🏿‍♂️	man with veil: dark skin tone		People & Body	👰‍♂️	dark
👰‍♀️	woman with veil	woman_with_veil bride_with_veil	People & Body	👰‍♀️	default
👰🏻‍♀️	woman with veil: light skin tone		People & Body	👰‍♀️	light
👰🏼‍♀️	woman with veil: medium-light skin tone		People & Body	👰‍♀️	medium-light
👰🏽‍♀️	woman with veil: medium skin tone		People & Body	👰‍♀️	medium
👰🏾‍♀️	woman with veil: medium-dark skin tone		People & Body	👰‍♀️	medium-dark
👰🏿‍♀️	woman with veil: dark skin tone		People & Body	👰‍♀️	dark
🤰	pregnant woman	pregnant_woman	People & Body	🤰	default
🤰🏻	pregnant woman: light skin tone		People & Body	🤰	light
🤰🏼	pregnant woman: medium-light skin tone		People & Body	🤰	medium-light
🤰🏽	pregnant woman: medium skin tone		People & Body	🤰	medium
🤰🏾	pregnant woman: medium-dark skin tone		People & Body	🤰	medium-dark
🤰🏿	pregnant woman: dark skin tone		People & Body	🤰	dark
🫃	pregnant man	pregnant_man	People & Body	🫃	default
🫃🏻	pregnant man: light skin tone		People & Body	🫃	light
🫃🏼	pregnant man: medium-light skin tone		People & Body	🫃	medium-light
🫃🏽	pregnant man: medium skin tone		People & Body	🫃	medium
🫃🏾	pregnant man: medium-dark skin tone		People & Body	🫃	medium-dark
🫃🏿	pregnant man: dark skin tone		People & Body	🫃	dark
🫄	pregnant person	pregnant_person	People & Body	🫄	default
🫄🏻	pregnant person: light skin tone		People & Body	🫄	light
🫄🏼	pregnant person: medium-light skin tone		People & Body	🫄	medium-light
🫄🏽	pregnant person: medium skin tone		People & Body	🫄	medium
🫄🏾	pregnant person: medium-dark skin tone		People & Body	🫄	medium-dark
🫄🏿	pregnant person: dark skin tone		People & Body	🫄	dark
🤱	breast-feeding	breast_feeding	People & Body	🤱	default
🤱🏻	breast-feeding: light skin tone		People & Body	🤱	light
🤱🏼	breast-feeding: medium-light skin tone		People & Body	🤱	medium-light
🤱🏽	breast-feeding: medium skin tone		People & Body	🤱	medium
🤱🏾	breast-feeding: medium-dark skin tone		People & Body	🤱	medium-dark
🤱🏿	breast-feeding: dark skin tone		People & Body	🤱	dark
👩‍🍼	woman feeding baby	woman_feeding_baby	People & Body	👩‍🍼	default
👩🏻‍🍼	woman feeding baby: light skin tone		People & Body	👩‍🍼	light
👩🏼‍🍼	woman feeding baby: medium-light skin tone		People & Body	👩‍🍼	medium-light
👩🏽‍🍼	woman feeding baby: medium skin tone		People & Body	👩‍🍼	medium
👩🏾‍🍼	woman feeding baby: medium-dark skin tone		People & Body	👩‍🍼	medium-dark
👩🏿‍🍼	woman feeding baby: dark skin tone		People & Body	👩‍🍼	dark
👨‍🍼	man feeding baby	man_feeding_baby	People & Body	👨‍🍼	default
👨🏻‍🍼	man feeding baby: light skin tone		People & Body	👨‍🍼	light
👨🏼‍🍼	man feeding baby: medium-light skin tone		People & Body	👨‍🍼	medium-light
👨🏽‍🍼	man feeding baby: medium skin tone		People & Body	👨‍🍼	medium
👨🏾‍🍼	man feeding baby: medium-dark skin tone		People & Body	👨‍🍼	medium-dark
👨🏿‍🍼	man feeding baby: dark skin tone		People & Body	👨‍🍼	dark
🧑‍🍼	person feeding baby	person_feeding_baby	People & Body	🧑‍🍼	default
🧑🏻‍🍼	person feeding baby: light skin tone		People & Body	🧑‍🍼	light
🧑🏼‍🍼	person feeding baby: medium-light skin tone		People & Body	🧑‍🍼	medium-light
🧑🏽‍🍼	person feeding baby: medium skin tone		People & Body	🧑‍🍼	medium
🧑🏾‍🍼	person feeding baby: medium-dark skin tone		People & Body	🧑‍🍼	medium-dark
